Date,Product,Category,Brand,Quantity,Price_per_Unit,Discount (%),Total_Sales,Customer_Age,Customer_Gender,Payment_Method,City,State,Country,Customer_Rating,Delivery_Time (Days)
2025-08-30,Smartwatch,Wearables,Apple,7,520,1,42844,23,Male,Cash,New York,TX,USA,2,6
2025-08-31,Tablet,Wearables,HP,17,480,1,10064,29,Female,Cash,Phoenix,NY,USA,5,9
2025-09-01,Tablet,Accessories,Lenovo,11,1740,16,11605,24,Male,Credit Card,New York,TX,USA,4,8
2025-09-02,Phone,Wearables,Samsung,15,104,20,49033,62,Female,PayPal,Phoenix,AZ,USA,3,4
2025-09-03,Tablet,Electronics,HP,3,747,1,20556,45,Female,Cash,New York,NY,USA,1,2
2025-09-04,Headphones,Accessories,Sony,13,1127,3,48061,24,Male,Credit Card,Los Angeles,IL,USA,2,1
2025-09-05,Headphones,Accessories,Apple,18,1804,24,48189,58,Female,PayPal,New York,CA,USA,1,4
2025-09-06,Headphones,Accessories,HP,3,415,10,32635,18,Female,Cash,Chicago,IL,USA,3,5
2025-09-07,Tablet,Electronics,Lenovo,2,1945,18,40449,41,Male,Credit Card,Los Angeles,TX,USA,2,2
2025-09-08,Headphones,Accessories,Samsung,5,1201,23,33312,62,Female,PayPal,Phoenix,AZ,USA,4,3
2025-09-09,Smartwatch,Accessories,HP,5,630,25,5011,36,Female,Cash,Phoenix,IL,USA,3,4
2025-09-10,Laptop,Accessories,Apple,13,1840,12,23272,49,Male,PayPal,Houston,CA,USA,5,3
2025-09-11,Phone,Accessories,Lenovo,8,454,21,15921,47,Female,PayPal,Chicago,CA,USA,5,8
2025-09-12,Smartwatch,Electronics,HP,16,1959,25,27616,18,Male,Credit Card,Houston,AZ,USA,1,2
2025-09-13,Headphones,Wearables,Samsung,18,1156,20,8275,49,Female,Debit Card,Los Angeles,NY,USA,5,9
2025-09-14,Laptop,Wearables,Apple,16,761,17,27446,37,Female,PayPal,Houston,IL,USA,2,6
2025-09-15,Phone,Accessories,Sony,1,1828,26,11207,38,Female,PayPal,Los Angeles,IL,USA,5,1
2025-09-16,Smartwatch,Electronics,Sony,8,1262,28,13872,36,Female,PayPal,Houston,CA,USA,4,8
2025-09-17,Phone,Accessories,Dell,2,1395,18,41216,47,Male,PayPal,New York,TX,USA,2,6
2025-09-18,Tablet,Wearables,HP,5,1319,23,30314,45,Female,PayPal,Los Angeles,IL,USA,1,4
2025-09-19,Headphones,Wearables,Samsung,15,226,14,23107,49,Male,Debit Card,Los Angeles,CA,USA,1,6
2025-09-20,Smartwatch,Electronics,HP,14,448,27,28457,47,Male,Credit Card,New York,TX,USA,5,2
2025-09-21,Smartwatch,Wearables,Apple,3,1866,11,30778,40,Female,Debit Card,New York,NY,USA,5,1
2025-09-22,Laptop,Accessories,Dell,7,1167,24,44347,44,Male,Credit Card,Chicago,NY,USA,1,6
2025-09-23,Laptop,Electronics,Samsung,4,841,10,8716,54,Female,Debit Card,New York,CA,USA,2,8
2025-09-24,Laptop,Wearables,HP,11,827,26,10506,43,Male,Credit Card,Houston,CA,USA,3,5
2025-09-25,Phone,Accessories,Samsung,12,343,22,34493,20,Female,Cash,New York,NY,USA,1,8
2025-09-26,Headphones,Electronics,Apple,15,108,0,34516,48,Male,PayPal,New York,CA,USA,4,3
2025-09-27,Phone,Accessories,Dell,6,1885,15,25854,19,Male,Credit Card,Los Angeles,AZ,USA,2,6
2025-09-28,Headphones,Wearables,Samsung,1,811,27,49137,27,Female,Credit Card,Los Angeles,IL,USA,3,1
2025-09-29,Smartwatch,Accessories,Apple,18,945,27,19726,55,Female,PayPal,New York,AZ,USA,3,3
2025-09-30,Phone,Electronics,Sony,14,1202,12,38966,36,Male,Cash,Chicago,TX,USA,2,4
2025-10-01,Phone,Accessories,Samsung,7,1880,28,18466,48,Male,PayPal,Los Angeles,CA,USA,1,5
2025-10-02,Phone,Wearables,Dell,10,1313,5,5348,46,Male,Credit Card,Houston,CA,USA,3,3
2025-10-03,Tablet,Electronics,Lenovo,9,185,22,43173,42,Male,Credit Card,Houston,TX,USA,4,8
2025-10-04,Headphones,Electronics,Lenovo,2,1608,27,12283,49,Male,PayPal,New York,IL,USA,2,5
2025-10-05,Headphones,Wearables,Samsung,8,370,5,46656,34,Male,Debit Card,New York,NY,USA,5,7
2025-10-06,Phone,Accessories,Samsung,1,1897,9,36406,62,Female,PayPal,Chicago,AZ,USA,1,5
2025-10-07,Tablet,Accessories,Apple,2,612,26,11424,40,Female,Credit Card,New York,IL,USA,2,8
2025-10-08,Phone,Wearables,HP,7,1143,28,5142,35,Female,Credit Card,Phoenix,NY,USA,4,1
2025-10-09,Headphones,Electronics,Lenovo,16,1612,1,5696,28,Male,Credit Card,Phoenix,NY,USA,3,3
2025-10-10,Smartwatch,Wearables,HP,4,229,28,11655,37,Male,Cash,New York,CA,USA,1,3
2025-10-11,Tablet,Electronics,Lenovo,17,937,24,12555,30,Female,PayPal,Phoenix,TX,USA,1,3
2025-10-12,Tablet,Electronics,Samsung,4,869,2,20652,41,Female,Cash,Houston,CA,USA,2,6
2025-10-13,Phone,Accessories,Dell,3,1766,5,39466,60,Female,PayPal,New York,TX,USA,2,9
2025-10-14,Smartwatch,Wearables,Dell,9,1130,15,8572,37,Female,Cash,Houston,CA,USA,4,6
2025-10-15,Headphones,Electronics,Lenovo,15,951,5,16465,59,Female,Debit Card,Houston,AZ,USA,5,5
2025-10-16,Laptop,Accessories,Lenovo,3,1876,23,42956,45,Female,Credit Card,Phoenix,CA,USA,2,1
2025-10-17,Headphones,Wearables,Apple,12,1827,12,45187,52,Female,Credit Card,Chicago,AZ,USA,2,2
2025-10-18,Headphones,Wearables,Samsung,15,1036,3,32490,38,Female,PayPal,Houston,IL,USA,2,1
2025-10-19,Smartwatch,Electronics,Samsung,8,1433,14,22442,23,Male,Credit Card,Phoenix,IL,USA,4,6
2025-10-20,Tablet,Electronics,HP,12,1932,5,43195,24,Female,Cash,Chicago,CA,USA,3,3
2025-10-21,Headphones,Electronics,Apple,13,1750,0,47327,46,Female,Debit Card,Phoenix,IL,USA,5,5
2025-10-22,Tablet,Wearables,Sony,15,1000,8,47917,40,Female,Cash,Phoenix,NY,USA,4,6
2025-10-23,Smartwatch,Electronics,Dell,11,572,11,27343,22,Male,Cash,New York,AZ,USA,2,5
2025-10-24,Smartwatch,Wearables,Dell,17,1225,24,5990,39,Female,PayPal,Los Angeles,TX,USA,3,3
2025-10-25,Phone,Accessories,Samsung,12,437,22,22219,26,Male,Credit Card,Chicago,AZ,USA,2,2
2025-10-26,Laptop,Wearables,Apple,18,418,10,49700,49,Male,Cash,Phoenix,CA,USA,4,2
2025-10-27,Smartwatch,Electronics,Sony,16,1636,12,39184,27,Male,PayPal,Houston,IL,USA,1,2
2025-10-28,Smartwatch,Wearables,Dell,3,1148,0,19394,63,Male,Cash,Houston,IL,USA,2,4
2025-10-29,Tablet,Electronics,Apple,9,820,18,31337,60,Male,Cash,Los Angeles,NY,USA,3,4
2025-10-30,Smartwatch,Accessories,Sony,7,1553,27,44794,45,Female,Cash,Chicago,IL,USA,5,3
2025-10-31,Headphones,Electronics,Lenovo,19,242,20,2246,28,Female,PayPal,New York,CA,USA,1,8
2025-11-01,Phone,Electronics,Samsung,5,1832,3,25571,24,Male,Debit Card,Chicago,CA,USA,2,4
2025-11-02,Phone,Electronics,HP,19,756,4,8670,47,Male,Cash,Houston,TX,USA,2,8
2025-11-03,Headphones,Electronics,Dell,10,1272,22,33901,60,Male,Cash,Houston,AZ,USA,3,3
2025-11-04,Smartwatch,Electronics,Dell,12,1816,24,13389,62,Male,PayPal,New York,AZ,USA,1,2
2025-11-05,Laptop,Electronics,Sony,8,1178,16,19604,55,Male,Credit Card,New York,AZ,USA,1,8
2025-11-06,Smartwatch,Accessories,HP,3,570,4,49827,51,Female,Debit Card,Houston,TX,USA,1,6
2025-11-07,Phone,Accessories,Lenovo,19,462,18,15640,63,Male,PayPal,Phoenix,TX,USA,2,2
2025-11-08,Laptop,Wearables,Apple,11,749,2,28236,45,Male,Credit Card,Phoenix,TX,USA,1,7
2025-11-09,Tablet,Electronics,Samsung,8,308,10,8652,49,Male,PayPal,New York,NY,USA,2,7
2025-11-10,Tablet,Wearables,Apple,13,1308,1,48986,33,Female,PayPal,Phoenix,TX,USA,2,4
2025-11-11,Smartwatch,Accessories,Sony,10,1188,21,20241,56,Female,Debit Card,New York,IL,USA,1,8
2025-11-12,Smartwatch,Accessories,Dell,18,648,13,37660,18,Female,Debit Card,Chicago,NY,USA,4,3
2025-11-13,Laptop,Electronics,Lenovo,12,1235,5,38647,51,Male,Debit Card,Chicago,IL,USA,5,9
2025-11-14,Laptop,Electronics,Dell,7,362,18,22854,58,Male,Debit Card,Chicago,AZ,USA,5,5
2025-11-15,Smartwatch,Wearables,Apple,11,1199,0,9166,40,Female,Credit Card,New York,CA,USA,4,3
2025-11-16,Phone,Accessories,Lenovo,10,1419,6,28903,37,Female,Cash,New York,AZ,USA,1,9
2025-11-17,Tablet,Wearables,Samsung,3,1301,1,43106,35,Female,PayPal,Phoenix,TX,USA,2,2
2025-11-18,Laptop,Wearables,Sony,7,865,23,35226,35,Male,Debit Card,Phoenix,CA,USA,3,2
2025-11-19,Phone,Wearables,Samsung,4,100,18,39947,59,Male,Cash,Phoenix,AZ,USA,4,3
2025-11-20,Smartwatch,Electronics,Sony,8,247,0,49189,57,Female,Credit Card,Los Angeles,NY,USA,5,9
2025-11-21,Headphones,Accessories,Samsung,8,975,25,46616,38,Female,Debit Card,New York,TX,USA,5,3
2025-11-22,Laptop,Wearables,Apple,6,1794,8,40616,25,Male,PayPal,Chicago,AZ,USA,2,5
2025-11-23,Headphones,Accessories,HP,13,1959,20,6384,51,Female,Cash,Chicago,CA,USA,5,9
2025-11-24,Phone,Accessories,Lenovo,12,1085,16,12812,28,Male,Debit Card,Los Angeles,IL,USA,5,6
2025-11-25,Tablet,Wearables,Sony,3,1903,9,42096,60,Female,PayPal,Los Angeles,AZ,USA,2,6
2025-11-26,Phone,Wearables,Apple,6,1785,26,20498,60,Male,Cash,Chicago,NY,USA,1,1
2025-11-27,Tablet,Electronics,Dell,19,1252,5,4320,27,Male,PayPal,New York,CA,USA,5,2
2025-11-28,Phone,Accessories,Dell,11,1761,25,4822,25,Female,Credit Card,Chicago,AZ,USA,1,9
2025-11-29,Laptop,Wearables,Samsung,4,612,2,38735,64,Male,Debit Card,Chicago,IL,USA,3,8
2025-11-30,Laptop,Wearables,Dell,15,728,26,45593,25,Male,Debit Card,Los Angeles,TX,USA,1,2
2025-12-01,Headphones,Accessories,HP,2,1071,19,38770,36,Female,PayPal,Los Angeles,TX,USA,2,5
2025-12-02,Phone,Wearables,Sony,15,1625,23,39717,18,Male,Cash,Phoenix,TX,USA,2,5
2025-12-03,Phone,Accessories,Samsung,17,1272,14,25423,20,Female,Debit Card,Los Angeles,CA,USA,2,6
2025-12-04,Headphones,Wearables,Sony,2,1392,20,23442,61,Male,PayPal,Chicago,IL,USA,5,4
2025-12-05,Smartwatch,Accessories,Sony,7,1824,27,34250,49,Female,Credit Card,Phoenix,IL,USA,4,9
2025-12-06,Phone,Wearables,Apple,16,752,21,32833,33,Male,Debit Card,Chicago,AZ,USA,5,5
2025-12-07,Phone,Wearables,Dell,5,1228,25,42191,47,Male,PayPal,New York,TX,USA,1,4
2025-12-08,Phone,Electronics,Lenovo,16,565,19,48257,45,Female,Cash,New York,CA,USA,3,9
2025-12-09,Smartwatch,Accessories,Sony,19,863,5,23412,45,Female,Debit Card,Los Angeles,TX,USA,3,2
2025-12-10,Laptop,Electronics,HP,2,1119,2,22483,33,Male,Debit Card,Phoenix,TX,USA,3,2
2025-12-11,Headphones,Wearables,HP,15,1028,9,46697,58,Female,Credit Card,Houston,AZ,USA,3,3
2025-12-12,Smartwatch,Accessories,Lenovo,4,1404,11,22574,50,Female,PayPal,New York,AZ,USA,4,4
2025-12-13,Tablet,Accessories,Dell,2,1530,0,47664,42,Male,Cash,New York,AZ,USA,3,9
2025-12-14,Tablet,Wearables,Dell,10,1979,21,44060,35,Female,Credit Card,New York,NY,USA,5,5
2025-12-15,Smartwatch,Wearables,Samsung,5,1736,29,6405,43,Male,Credit Card,New York,NY,USA,3,2
2025-12-16,Smartwatch,Wearables,Samsung,18,893,28,25528,23,Female,Credit Card,Los Angeles,CA,USA,2,3
2025-12-17,Laptop,Wearables,Samsung,4,999,15,4573,55,Male,PayPal,Phoenix,CA,USA,1,8
2025-12-18,Tablet,Accessories,Dell,1,1481,16,2734,61,Female,PayPal,New York,AZ,USA,5,6
2025-12-19,Headphones,Electronics,Sony,18,774,9,15773,20,Male,Debit Card,Los Angeles,IL,USA,4,5
2025-12-20,Phone,Accessories,Apple,6,1108,11,8131,60,Male,PayPal,Phoenix,CA,USA,5,4
2025-12-21,Phone,Accessories,Lenovo,14,1326,18,12561,23,Female,Credit Card,Phoenix,NY,USA,2,4
2025-12-22,Laptop,Accessories,Lenovo,10,1735,27,49753,31,Female,PayPal,Houston,NY,USA,3,8
2025-12-23,Laptop,Accessories,Lenovo,18,380,7,24318,35,Male,Cash,Chicago,TX,USA,3,6
2025-12-24,Tablet,Wearables,Samsung,9,1015,22,45167,33,Female,Debit Card,New York,AZ,USA,4,5
2025-12-25,Headphones,Electronics,Apple,12,1380,7,24204,41,Male,Credit Card,Los Angeles,IL,USA,1,5
2025-12-26,Headphones,Accessories,HP,10,1217,9,29862,30,Male,Debit Card,Phoenix,AZ,USA,3,6
2025-12-27,Smartwatch,Accessories,Dell,19,423,9,47006,18,Female,PayPal,Houston,NY,USA,4,3
2025-12-28,Laptop,Electronics,HP,6,890,17,11350,55,Female,Debit Card,Chicago,IL,USA,3,7
2025-12-29,Phone,Wearables,Samsung,14,1862,9,31138,31,Female,Debit Card,Phoenix,CA,USA,5,1
2025-12-30,Phone,Accessories,Sony,8,1485,6,17419,34,Male,PayPal,Phoenix,TX,USA,4,5
2025-12-31,Tablet,Wearables,Samsung,14,1785,29,24384,30,Female,Debit Card,New York,NY,USA,4,6
2026-01-01,Phone,Accessories,Apple,11,1474,3,31980,30,Female,PayPal,Chicago,TX,USA,4,2
2026-01-02,Headphones,Accessories,Samsung,16,1185,0,31197,26,Female,Credit Card,Chicago,AZ,USA,3,2
2026-01-03,Headphones,Electronics,Lenovo,6,1764,10,18584,23,Male,Debit Card,Los Angeles,IL,USA,4,9
2026-01-04,Laptop,Electronics,Sony,15,286,18,40307,23,Female,Cash,Houston,AZ,USA,5,2
2026-01-05,Tablet,Wearables,Sony,15,1703,4,30801,47,Female,Cash,Los Angeles,TX,USA,1,3
2026-01-06,Phone,Accessories,Dell,14,1014,29,7614,54,Male,Credit Card,Houston,NY,USA,1,1
2026-01-07,Laptop,Wearables,Dell,12,641,25,31050,63,Female,PayPal,Los Angeles,TX,USA,2,9
2026-01-08,Smartwatch,Electronics,Lenovo,2,996,7,45679,31,Male,PayPal,Houston,NY,USA,5,1
2026-01-09,Smartwatch,Electronics,Sony,8,1427,1,7969,21,Female,Debit Card,New York,TX,USA,5,4
2026-01-10,Phone,Electronics,Lenovo,19,1910,1,48271,51,Male,Debit Card,Houston,AZ,USA,4,7
2026-01-11,Phone,Electronics,Sony,14,738,23,6992,19,Male,Cash,Los Angeles,TX,USA,2,2
2026-01-12,Phone,Electronics,Apple,5,535,13,37612,34,Male,Cash,Chicago,CA,USA,5,8
2026-01-13,Headphones,Wearables,Samsung,9,312,8,2471,59,Female,PayPal,Phoenix,AZ,USA,5,8
2026-01-14,Phone,Wearables,Dell,13,1529,9,46850,31,Female,Cash,Houston,TX,USA,5,3
2026-01-15,Smartwatch,Electronics,Apple,9,917,12,10144,34,Male,PayPal,Houston,TX,USA,3,4
2026-01-16,Phone,Accessories,Samsung,14,1061,28,26669,47,Female,Credit Card,Chicago,IL,USA,5,7
2026-01-17,Tablet,Accessories,Dell,5,1257,0,17596,60,Female,Credit Card,New York,AZ,USA,3,5
2026-01-18,Smartwatch,Accessories,Lenovo,2,1059,13,36923,46,Female,Cash,Los Angeles,IL,USA,5,5
2026-01-19,Tablet,Accessories,Apple,7,1016,1,48610,24,Male,Debit Card,New York,AZ,USA,1,2
2026-01-20,Smartwatch,Accessories,HP,16,1092,3,13034,26,Female,Cash,Houston,NY,USA,3,6
2026-01-21,Laptop,Electronics,HP,11,1014,27,13268,63,Male,Cash,Houston,AZ,USA,3,4
2026-01-22,Smartwatch,Wearables,Dell,11,1342,18,23125,40,Male,Cash,New York,AZ,USA,4,5
2026-01-23,Smartwatch,Electronics,Apple,12,520,0,39740,53,Female,Debit Card,Los Angeles,TX,USA,5,5
2026-01-24,Tablet,Accessories,Samsung,13,418,3,29160,31,Female,Cash,Houston,CA,USA,2,2
2026-01-25,Tablet,Accessories,Samsung,8,1280,10,24644,37,Male,Debit Card,Houston,AZ,USA,2,8
2026-01-26,Smartwatch,Wearables,Apple,16,287,12,10140,34,Female,Cash,New York,IL,USA,2,1
2026-01-27,Smartwatch,Electronics,HP,1,1599,26,20532,49,Female,Debit Card,Phoenix,CA,USA,2,2
2026-01-28,Headphones,Wearables,Apple,13,261,17,38392,42,Male,Debit Card,Chicago,AZ,USA,1,7
2026-01-29,Laptop,Accessories,HP,11,228,9,27089,47,Female,Debit Card,Houston,CA,USA,2,7
2026-01-30,Laptop,Accessories,HP,4,403,4,9150,44,Male,Debit Card,Los Angeles,NY,USA,4,2
2026-01-31,Phone,Wearables,Lenovo,4,1212,0,3343,44,Male,Debit Card,Phoenix,CA,USA,2,1
2026-02-01,Smartwatch,Accessories,Lenovo,15,1016,13,24857,63,Female,Credit Card,New York,NY,USA,4,1
2026-02-02,Smartwatch,Electronics,Samsung,3,1285,15,17476,48,Male,PayPal,New York,CA,USA,3,1
2026-02-03,Smartwatch,Accessories,Dell,19,1021,23,997,62,Female,PayPal,Los Angeles,CA,USA,5,6
2026-02-04,Smartwatch,Accessories,Sony,2,1159,25,2634,43,Female,Debit Card,Phoenix,IL,USA,2,7
2026-02-05,Laptop,Electronics,Apple,6,1350,17,19333,31,Female,PayPal,Los Angeles,IL,USA,4,2
2026-02-06,Tablet,Accessories,HP,8,250,26,5912,38,Male,Debit Card,Houston,TX,USA,4,6
2026-02-07,Headphones,Wearables,Apple,17,692,2,33166,45,Male,Cash,Phoenix,CA,USA,5,4
2026-02-08,Tablet,Wearables,Dell,5,146,2,4792,32,Male,Credit Card,Chicago,NY,USA,3,9
2026-02-09,Tablet,Accessories,Dell,2,1839,3,27887,47,Female,Cash,Chicago,CA,USA,2,8
2026-02-10,Laptop,Electronics,Sony,12,1039,6,32326,42,Female,Cash,Los Angeles,AZ,USA,4,8
2026-02-11,Headphones,Electronics,Sony,5,759,12,526,28,Male,Debit Card,Chicago,NY,USA,2,2
2026-02-12,Smartwatch,Wearables,HP,10,330,8,12608,61,Female,Cash,Los Angeles,AZ,USA,1,5
2026-02-13,Laptop,Accessories,Lenovo,9,1662,2,14970,28,Female,Credit Card,Houston,TX,USA,4,2
2026-02-14,Laptop,Electronics,Sony,8,1101,16,30285,45,Male,Cash,Houston,AZ,USA,3,3
2026-02-15,Headphones,Electronics,Lenovo,1,1824,14,2753,22,Male,Credit Card,Los Angeles,TX,USA,5,8
2026-02-16,Phone,Wearables,Lenovo,6,264,26,20526,45,Male,Credit Card,Houston,TX,USA,4,5
2026-02-17,Laptop,Wearables,HP,11,823,9,44758,25,Female,Debit Card,Chicago,TX,USA,1,4
2026-02-18,Tablet,Electronics,Samsung,3,919,14,29774,43,Female,Credit Card,Houston,AZ,USA,5,5
2026-02-19,Tablet,Wearables,Lenovo,15,1710,0,46647,23,Female,Cash,Chicago,TX,USA,3,8
2026-02-20,Smartwatch,Electronics,HP,11,1727,27,45917,49,Male,Debit Card,Chicago,TX,USA,2,7
2026-02-21,Laptop,Accessories,Sony,5,1697,26,42743,49,Male,Credit Card,New York,IL,USA,2,6
2026-02-22,Smartwatch,Wearables,Apple,16,1189,21,48261,29,Male,Credit Card,Houston,CA,USA,4,2
2026-02-23,Laptop,Wearables,Sony,7,1203,20,1586,23,Male,PayPal,Houston,TX,USA,5,5
2026-02-24,Headphones,Accessories,Dell,6,239,9,24906,30,Female,Debit Card,Los Angeles,NY,USA,1,9
2026-02-25,Laptop,Electronics,Sony,9,499,6,35283,56,Male,PayPal,Los Angeles,NY,USA,1,9
2026-02-26,Phone,Electronics,Samsung,7,229,6,21951,57,Female,Credit Card,Phoenix,IL,USA,3,9
2026-02-27,Tablet,Wearables,HP,3,1084,2,10407,61,Male,PayPal,Chicago,AZ,USA,5,3
2026-02-28,Headphones,Electronics,Lenovo,11,865,6,7623,51,Female,Cash,New York,AZ,USA,5,9
2026-03-01,Tablet,Electronics,Dell,12,545,8,47202,40,Male,Cash,Chicago,AZ,USA,2,9
2026-03-02,Smartwatch,Accessories,HP,11,1955,7,26802,58,Female,Credit Card,Houston,TX,USA,3,5
2026-03-03,Headphones,Accessories,HP,2,128,2,7584,62,Female,PayPal,Phoenix,AZ,USA,3,6
2026-03-04,Phone,Accessories,Lenovo,1,1325,25,20347,34,Male,PayPal,Chicago,AZ,USA,3,7
2026-03-05,Tablet,Wearables,Sony,2,1360,4,23305,62,Female,Debit Card,Phoenix,CA,USA,5,6
2026-03-06,Laptop,Accessories,Apple,14,1722,12,14748,18,Male,Cash,Chicago,TX,USA,2,5
2026-03-07,Laptop,Accessories,Dell,13,1731,12,4967,24,Female,Cash,Houston,TX,USA,3,1
2026-03-08,Laptop,Electronics,Lenovo,5,898,29,25884,30,Male,Debit Card,Houston,NY,USA,2,4
2026-03-09,Headphones,Accessories,Samsung,2,1462,7,3396,31,Male,Cash,Chicago,NY,USA,3,8
2026-03-10,Phone,Wearables,Samsung,19,1522,17,10862,34,Male,PayPal,New York,CA,USA,5,8
2026-03-11,Phone,Accessories,Apple,17,1562,29,20012,47,Female,PayPal,Houston,IL,USA,2,6
2026-03-12,Phone,Wearables,Apple,11,388,29,21139,64,Female,Cash,Los Angeles,TX,USA,4,3
2026-03-13,Tablet,Electronics,Sony,16,1375,6,42610,51,Male,Debit Card,New York,NY,USA,3,8
2026-03-14,Headphones,Electronics,Samsung,18,1076,26,18218,44,Female,Credit Card,Chicago,AZ,USA,5,7
2026-03-15,Laptop,Accessories,Dell,8,1815,9,25593,42,Male,Credit Card,New York,TX,USA,2,9
2026-03-16,Tablet,Electronics,Lenovo,2,199,9,23962,61,Female,Credit Card,Los Angeles,TX,USA,1,3
2026-03-17,Phone,Accessories,Apple,17,1708,22,18172,52,Male,Credit Card,Houston,TX,USA,5,6
2026-03-18,Laptop,Electronics,Apple,11,521,10,9437,26,Male,PayPal,Houston,NY,USA,5,1
2026-03-19,Headphones,Wearables,Apple,14,742,11,47891,23,Male,Credit Card,Houston,CA,USA,1,8
2026-03-20,Smartwatch,Electronics,Lenovo,16,793,29,45975,43,Male,PayPal,Los Angeles,NY,USA,1,2
2026-03-21,Phone,Accessories,Dell,15,805,12,29043,55,Male,PayPal,New York,AZ,USA,4,5
2026-03-22,Phone,Accessories,Samsung,15,117,7,22531,56,Female,Credit Card,Chicago,AZ,USA,4,6
2026-03-23,Phone,Accessories,Dell,3,570,16,39196,44,Female,Credit Card,Chicago,IL,USA,4,4
2026-03-24,Phone,Wearables,Lenovo,7,1761,23,17581,57,Female,Credit Card,New York,NY,USA,5,9
2026-03-25,Laptop,Electronics,Dell,12,822,13,11726,48,Female,Cash,Houston,NY,USA,5,3
2026-03-26,Headphones,Accessories,Sony,3,1130,16,17358,20,Male,Cash,Chicago,IL,USA,5,2
2026-03-27,Tablet,Wearables,Lenovo,19,518,18,45436,41,Male,Debit Card,Houston,IL,USA,4,3
2026-03-28,Laptop,Wearables,Apple,10,479,15,30832,32,Male,PayPal,Phoenix,TX,USA,2,5
2026-03-29,Headphones,Wearables,Samsung,8,607,8,47457,23,Female,Credit Card,Phoenix,TX,USA,5,1
2026-03-30,Tablet,Electronics,Sony,16,213,19,39800,28,Male,Cash,Chicago,AZ,USA,5,4
2026-03-31,Phone,Electronics,Sony,16,951,9,41970,47,Female,Debit Card,New York,CA,USA,5,1
2026-04-01,Headphones,Electronics,Lenovo,12,610,28,25613,52,Female,PayPal,New York,AZ,USA,4,9
2026-04-02,Phone,Wearables,HP,5,1719,8,43720,55,Female,PayPal,New York,NY,USA,3,3
2026-04-03,Headphones,Electronics,Apple,6,950,0,22516,60,Male,PayPal,Houston,CA,USA,4,2
2026-04-04,Smartwatch,Accessories,Samsung,6,1996,23,5884,57,Female,Cash,Phoenix,TX,USA,3,5
2026-04-05,Phone,Wearables,Samsung,8,1075,2,18250,46,Female,Credit Card,Houston,IL,USA,4,1
2026-04-06,Phone,Electronics,Samsung,17,713,10,17945,40,Female,Credit Card,Los Angeles,IL,USA,2,7
2026-04-07,Phone,Wearables,Lenovo,12,568,6,29404,59,Female,PayPal,Los Angeles,AZ,USA,2,9
2026-04-08,Laptop,Wearables,Apple,14,192,17,35575,59,Female,PayPal,Chicago,NY,USA,5,1
2026-04-09,Tablet,Electronics,Lenovo,2,1615,12,17191,20,Male,Debit Card,Los Angeles,NY,USA,4,8
2026-04-10,Phone,Wearables,Samsung,19,1951,22,29574,43,Female,Debit Card,New York,IL,USA,3,8
2026-04-11,Phone,Electronics,Dell,6,1225,22,9688,31,Female,PayPal,Chicago,AZ,USA,3,7
2026-04-12,Laptop,Electronics,Dell,18,592,24,26360,36,Female,Debit Card,Phoenix,AZ,USA,2,4
2026-04-13,Laptop,Electronics,Apple,4,862,17,30671,38,Male,Cash,Phoenix,TX,USA,5,7
2026-04-14,Smartwatch,Wearables,Samsung,5,1659,15,29921,38,Female,PayPal,Los Angeles,TX,USA,3,2
2026-04-15,Headphones,Wearables,Lenovo,6,1608,23,42589,26,Male,Debit Card,Los Angeles,TX,USA,4,6
2026-04-16,Phone,Electronics,HP,15,1088,15,32490,30,Female,PayPal,Phoenix,CA,USA,5,5
2026-04-17,Headphones,Wearables,HP,6,578,20,803,58,Male,Credit Card,Los Angeles,AZ,USA,4,5
2026-04-18,Laptop,Electronics,HP,8,976,9,6986,61,Male,Cash,Los Angeles,AZ,USA,4,8
2026-04-19,Laptop,Accessories,Dell,9,266,8,6066,63,Male,PayPal,Houston,TX,USA,2,1
2026-04-20,Smartwatch,Wearables,Lenovo,6,239,7,22041,54,Female,Credit Card,Phoenix,IL,USA,4,8
2026-04-21,Tablet,Wearables,HP,2,193,18,4391,55,Female,PayPal,Phoenix,TX,USA,1,4
2026-04-22,Laptop,Accessories,Samsung,16,1304,2,9546,62,Female,Credit Card,Los Angeles,CA,USA,5,6
2026-04-23,Phone,Accessories,Samsung,1,675,26,30241,62,Female,Debit Card,New York,IL,USA,1,6
2026-04-24,Smartwatch,Accessories,HP,16,1127,27,6224,41,Male,Credit Card,Houston,AZ,USA,4,1
2026-04-25,Tablet,Electronics,Sony,1,705,25,48847,55,Female,Cash,New York,CA,USA,4,8
2026-04-26,Smartwatch,Electronics,HP,1,1512,23,23164,63,Female,Cash,Los Angeles,CA,USA,2,4
2026-04-27,Laptop,Accessories,Sony,7,1395,8,5850,28,Male,Debit Card,Phoenix,IL,USA,2,9
2026-04-28,Tablet,Electronics,Apple,16,1918,1,42277,46,Male,PayPal,New York,TX,USA,2,7
2026-04-29,Headphones,Wearables,Apple,17,1255,18,14525,62,Male,Cash,Chicago,TX,USA,2,4
2026-04-30,Tablet,Accessories,Samsung,16,683,29,28725,61,Male,Debit Card,New York,NY,USA,3,1
2026-05-01,Phone,Wearables,Lenovo,16,915,29,9664,55,Female,Cash,Phoenix,IL,USA,2,9
2026-05-02,Headphones,Electronics,Dell,6,692,7,37401,58,Female,Debit Card,Los Angeles,TX,USA,4,6
